Time,101 (C),102 (C),103 (C),104 (C),105 (C),106 (C),107 (C),108 (C),109 (C),110 (C),111 (C),112 (C),113 (C),114 (C),115 (C),Temp,%RH
79.25,36.863947,36.829745,36.901709,36.94724,36.791946,36.871697,36.612814,36.956574,36.997073,40.44982,40.424144,40.922734,40.93522,40.381459,40.587106,40.2,31.736612
79.5,36.85563,36.799611,36.904834,36.990861,36.825174,36.851952,36.582678,36.934738,36.956556,40.395808,40.416871,40.961218,40.943526,40.406378,40.592298,40.2,31.163412
79.75,36.847313,36.747656,36.876703,36.943086,36.812714,36.876893,36.580599,36.948255,36.922272,40.376072,40.406482,40.965379,40.907186,40.416761,40.621373,40.2,30.475572
80,36.766224,36.750774,36.861074,36.915044,36.812714,36.876893,36.572286,36.958653,36.980451,40.455014,40.429338,41.017384,41.021399,40.408455,40.648371,40.2,30.475572
80.25,36.746472,36.737265,36.861074,36.906735,36.790907,36.851952,36.572286,36.970091,36.983567,40.44151,40.442844,41.027785,40.999594,40.511247,40.705483,40.2,30.475572
80.5,36.782858,36.73207,36.872535,36.911928,36.794022,36.849874,36.545266,36.953454,36.966945,40.496562,40.449077,41.036105,41.009977,40.50917,40.683677,40.2,30.819492
80.75,36.788056,36.745578,36.84753,36.928545,36.787792,36.846756,36.563972,36.951375,36.972139,40.414504,40.421027,41.011143,40.963254,40.470753,40.67537,40.2,31.048772
81,36.820284,36.769477,36.89129,36.957626,36.830366,36.873775,36.603462,36.972171,36.989801,40.414504,40.40856,41.005942,40.97779,40.46037,40.657717,40.2,31.048772
81.25,36.916966,36.842214,36.950678,36.987746,36.859442,36.917422,36.655422,37.007524,37.004345,40.394769,40.412716,40.993461,40.962216,40.484251,40.632795,40.3,30.951328
81.5,36.898254,36.853644,36.942343,36.992939,36.872941,36.9195,36.628402,36.999205,37.020968,40.463323,40.451155,41.012183,40.970522,40.495672,40.657717,40.3,30.951328
81.75,36.874343,36.839097,36.926714,37.002286,36.853211,36.902873,36.626324,36.995046,37.003306,40.524606,40.459466,41.003862,41.005824,40.542396,40.690946,40.3,31.065968
82,36.811967,36.804807,36.910044,36.971128,36.855288,36.9195,36.626324,37.010643,37.031357,40.4976,40.461544,41.068348,41.017246,40.429221,40.702368,40.3,30.378128
82.25,36.820284,36.796494,36.898583,36.960742,36.848019,36.917422,36.632559,37.012723,37.007462,40.460207,40.456349,41.011143,41.028667,40.475944,40.650448,40.3,30.492768
82.5,36.83068,36.788181,36.876703,36.965935,36.858403,36.897677,36.626324,37.021041,37.023045,40.48202,40.444922,41.016343,40.968445,40.524744,40.672254,40.3,31.295248
82.75,36.871224,36.782986,36.906918,36.946202,36.844904,36.909108,36.607618,37.015842,37.007462,40.490329,40.461544,40.972659,40.936258,40.516438,40.660832,40.3,31.065968
83,36.838996,36.788181,36.893373,36.976321,36.836597,36.909108,36.607618,36.988807,37.020968,40.478904,40.491672,40.947697,41.008939,40.529936,40.650448,40.3,30.836688
83.25,36.814046,36.791298,36.893373,36.965935,36.839712,36.895598,36.615932,37.010643,37.020968,40.48202,40.429338,40.989301,40.973637,40.519553,40.65564,40.3,30.951328
83.5,36.852511,36.814159,36.901709,36.988784,36.846981,36.9195,36.616971,37.022081,37.034473,40.503832,40.453233,41.003862,40.972599,40.480098,40.639026,40.3,30.951328
83.75,36.925283,36.877544,36.961097,37.034483,36.885402,36.954833,36.64503,37.051195,37.00019,40.500716,40.449077,41.008023,40.993365,40.464523,40.650448,40.3,31.295248
84,36.901372,36.854684,36.955887,37.037598,36.909285,36.943402,36.674127,37.062633,37.058368,40.5298,40.49375,41.049627,41.02659,40.566276,40.671216,40.3,31.295248
84.25,36.876422,36.840136,36.947552,37.016826,36.939398,36.951715,36.661657,37.093827,37.063563,40.50591,40.498944,41.031945,41.025552,40.491519,40.709637,40.3,31.639168
84.5,36.879541,36.855723,36.934007,36.995016,36.900978,36.941323,36.61801,37.07823,37.093691,40.536032,40.518683,41.065228,41.044241,40.532013,40.728328,40.3,31.868448
84.75,36.88162,36.842214,36.936091,37.035521,36.900978,37.011989,36.666853,37.061593,37.077068,40.453975,40.455311,41.010103,40.965331,40.469715,40.64941,40.3,31.295248
85,36.857709,36.833902,36.947552,37.011633,36.890594,36.954833,36.66997,37.061593,37.04694,40.437356,40.458427,40.939376,40.93522,40.49671,40.624488,40.3,31.180608
85.25,36.873303,36.823511,36.919421,37.005402,36.937322,36.946519,36.663735,37.050156,37.060446,40.442549,40.446999,40.974739,40.957024,40.4666,40.644218,40.3,31.753808
85.5,36.832759,36.84741,36.934007,37.073949,36.895786,36.948598,36.650226,37.056394,37.053174,40.410349,40.450116,40.944577,40.951833,40.449987,40.64941,40.3,30.836688
85.75,36.879541,36.840136,36.930882,37.011633,36.877094,36.941323,36.639834,37.064713,37.058368,40.445665,40.428299,40.966419,40.957024,40.461408,40.639026,40.3,30.034208
86,36.886818,36.843253,36.95172,37.023058,36.885402,36.956911,36.684519,37.062633,37.092652,40.397885,40.413755,40.966419,40.957024,40.495672,40.614104,40.3,30.836688
86.25,36.920085,36.84741,36.974642,37.049023,36.919669,36.973538,36.693872,37.102146,37.095768,40.513181,40.468816,41.023624,40.989211,40.548625,40.651486,40.3,30.492768
86.5,36.940877,36.89313,36.998605,37.079142,36.966397,37.016146,36.70946,37.120862,37.106157,40.523568,40.504139,41.020504,41.002709,40.487366,40.668101,40.3,31.180608
86.75,36.9336,36.89313,36.987144,37.08122,36.966397,37.016146,36.707382,37.1323,37.082263,40.507987,40.492711,41.039226,40.953909,40.572506,40.673293,40.3,31.524528
87,36.930481,36.901443,36.985061,37.084335,36.952898,37.016146,36.704264,37.08031,37.100963,40.499678,40.4844,41.042346,41.002709,40.476983,40.664986,40.3,31.065968
87.25,36.947115,36.879622,36.998605,37.076027,36.952898,37.014067,36.712578,37.126061,37.109274,40.504871,40.4844,41.037145,40.989211,40.525783,40.678485,40.3,30.836688
87.5,36.930481,36.899365,36.998605,37.070834,36.94459,37.002636,36.699068,37.126061,37.092652,40.559922,40.462583,41.037145,40.997518,40.553817,40.646294,40.3,30.722048
87.75,36.940877,36.90456,36.985061,37.065641,36.961205,36.989126,36.701146,37.126061,37.120702,40.496562,40.492711,41.050667,41.013092,40.5642,40.670178,40.3,30.951328
88,36.955432,36.882739,36.987144,37.072911,36.936283,37.008871,36.693872,37.1323,37.106157,40.578619,40.529072,41.025704,41.002709,40.572506,40.656678,40.3,30.722048
88.25,36.940877,36.877544,36.993396,37.072911,36.941475,36.992244,36.685558,37.120862,37.040707,40.491368,40.504139,40.958098,40.917569,40.567315,40.634872,40.3,31.409888
88.5,36.911768,36.859879,36.953804,37.044869,36.921746,36.99744,36.715695,37.141658,37.109274,40.509026,40.513489,40.987221,40.974675,40.581851,40.63591,40.3,31.753808
88.75,36.879541,36.851566,36.966306,37.060448,36.93213,37.01095,36.69595,37.146857,37.127974,40.44982,40.44596,40.97578,40.942488,40.486327,40.64941,40.3,31.639168
89,36.949194,36.908717,36.998605,37.085374,36.968474,37.054596,36.767655,37.168693,37.144597,40.498639,40.524917,41.003862,41.015169,40.488404,40.656678,40.3,30.722048
89.25,37.003253,36.958594,37.054868,37.146651,36.968474,37.068106,36.771812,37.199887,37.149791,40.498639,40.533228,41.011143,40.988173,40.484251,40.62345,40.3,30.722048
89.5,37.014689,36.945085,37.061119,37.135227,36.97055,37.064988,36.753106,37.201966,37.166414,40.460207,40.5031,40.973699,40.963254,40.533051,40.645256,40.3,30.722048
89.75,37.008451,36.941968,37.049658,37.138343,36.935245,37.06187,36.766616,37.18325,37.151869,40.523568,40.497905,40.987221,40.969484,40.577698,40.634872,40.3,31.180608
90,36.998055,36.988727,37.052784,37.126918,37.020394,37.059792,36.736479,37.18533,37.151869,40.479942,40.492711,41.009063,40.988173,40.500864,40.620334,40.3,31.180608
90.25,37.008451,36.955476,37.032988,37.151844,37.000664,37.070184,36.746871,37.174932,37.163297,40.496562,40.481283,41.017384,40.979867,40.552779,40.663947,40.3,30.492768
90.5,37.003253,36.936772,37.052784,37.126918,37.003779,37.068106,36.746871,37.199887,37.158102,40.444627,40.462583,40.9841,40.979867,40.473868,40.642141,40.2,30.590212
90.75,36.925283,36.902482,37.040281,37.117571,36.983011,37.048361,36.758302,37.192608,37.168491,40.556806,40.537384,41.014263,40.998556,40.550702,40.673293,40.3,31.409888
91,36.930481,36.887935,37.014234,37.107185,36.995472,37.051478,36.758302,37.18325,37.167453,40.515258,40.529072,41.039226,41.059816,40.533051,40.688869,40.3,31.295248
91.25,36.9336,36.891052,37.017359,37.090567,36.985088,37.078498,36.755185,37.18533,37.172647,40.471633,40.485439,41.069389,41.029705,40.50294,40.715867,40.3,30.836688
91.5,36.947115,36.90456,37.00694,37.09576,36.968474,37.043165,36.741675,37.193648,37.175764,40.550574,40.517645,41.055867,41.057739,40.581851,40.702368,40.3,30.263488
91.75,36.930481,36.901443,36.998605,37.117571,36.973666,37.059792,36.780126,37.198847,37.153947,40.421775,40.482322,41.028825,41.011016,40.494634,40.653563,40.3,30.836688
92,37.060431,36.989767,37.093418,37.173655,37.053622,37.110713,36.785322,37.254996,37.210047,40.522529,40.507256,41.028825,40.98402,40.54551,40.691984,40.3,31.065968
92.25,37.057312,37.023018,37.112172,37.197543,37.066083,37.149163,36.790518,37.256036,37.168491,40.57758,40.530111,41.029865,41.003748,40.529936,40.652525,40.3,31.180608
92.5,37.068748,37.004314,37.117382,37.205852,37.076467,37.121105,36.798831,37.201966,37.197581,40.517336,40.524917,41.024664,41.003748,40.52163,40.712752,40.3,31.180608
92.75,37.060431,37.004314,37.134052,37.200659,37.089966,37.124222,36.809223,37.231081,37.214203,40.533955,40.510372,41.024664,40.99025,40.546549,40.642141,40.3,31.180608
93,37.070827,37.009509,37.104879,37.223508,37.078544,37.129418,36.77389,37.242519,37.203814,40.496562,40.491672,41.003862,40.975714,40.563162,40.651486,40.3,30.607408
93.25,37.025085,36.97418,37.068413,37.184041,37.049469,37.063949,36.810262,37.250837,37.210047,40.50591,40.5405,41.057947,40.99648,40.560047,40.704445,40.3,31.065968
93.5,36.979342,36.972102,37.074664,37.171578,37.049469,37.143967,36.817537,37.261235,37.223553,40.527723,40.489594,41.034025,41.02659,40.575621,40.699253,40.3,31.409888
93.75,36.992857,36.950281,37.081957,37.166385,37.024547,37.119026,36.804027,37.250837,37.22667,40.500716,40.561278,41.022584,40.974675,40.565238,40.644218,40.3,31.409888
94,36.989738,36.980415,37.074664,37.213122,37.052584,37.115909,36.820654,37.277872,37.270304,40.495523,40.497905,41.025704,40.972599,40.516438,40.682638,40.3,31.295248
94.25,37.003253,36.955476,37.044449,37.163269,37.052584,37.132536,36.806106,37.291389,37.223553,40.470594,40.470894,41.017384,40.979867,40.526821,40.679523,40.3,31.065968
94.5,36.998055,36.950281,37.079874,37.169501,37.057776,37.099282,36.798831,37.272673,37.206931,40.509026,40.492711,41.014263,40.982982,40.548625,40.633834,40.3,30.836688
94.75,36.994936,36.982493,37.063203,37.18508,37.039085,37.11383,36.812341,37.277872,37.237059,40.475788,40.497905,41.012183,40.99648,40.556932,40.684715,40.3,31.180608
95,37.106174,37.012627,37.112172,37.211045,37.086851,37.14085,36.82689,37.279951,37.237059,40.557845,40.5405,41.017384,40.994403,40.543434,40.709637,40.3,30.836688
95.25,37.097857,37.057308,37.136136,37.248434,37.09412,37.156438,36.849752,37.314265,37.26407,40.522529,40.511411,41.025704,41.009977,40.549664,40.650448,40.3,31.524528
95.5,37.133203,37.058347,37.174686,37.256743,37.130464,37.178261,36.854948,37.313225,37.268226,40.507987,40.532189,40.991381,40.940411,40.540319,40.654602,40.3,31.295248
95.75,37.100976,37.057308,37.152806,37.255704,37.116965,37.186574,36.862222,37.330902,37.259915,40.456052,40.504139,40.991381,40.992326,40.549664,40.714829,40.3,31.180608
96,37.070827,37.029252,37.165309,37.255704,37.124234,37.19177,36.866379,37.327782,37.284848,40.47371,40.511411,41.023624,41.016207,40.596387,40.672254,40.3,30.836688
96.25,37.065629,37.0199,37.136136,37.23701,37.111773,37.196966,36.860144,37.33714,37.272381,40.571348,40.533228,41.060028,41.028667,40.592234,40.723136,40.3,30.378128
96.5,37.065629,37.031331,37.139262,37.223508,37.106581,37.189692,36.854948,37.323623,37.277576,40.584851,40.535306,41.046506,41.047356,40.555893,40.723136,40.3,30.836688
96.75,37.060431,37.028213,37.122591,37.242203,37.12008,37.203202,36.860144,37.334021,37.222514,40.598354,40.557123,41.049627,41.042165,40.635843,40.730405,40.3,30.378128
97,37.068748,37.028213,37.136136,37.23701,37.116965,37.175143,36.849752,37.34026,37.289004,40.546419,40.516606,41.041306,41.02036,40.597425,40.684715,40.3,30.836688
97.25,37.076025,37.028213,37.130927,37.23701,37.103466,37.181378,36.868458,37.383931,37.28277,40.52149,40.5218,41.043386,41.036973,40.586004,40.736635,40.3,31.065968
97.5,37.057312,37.014705,37.142387,37.225585,37.122157,37.186574,36.866379,37.34026,37.260954,40.576541,40.538423,41.051707,41.042165,40.555893,40.716906,40.3,30.836688
97.75,37.052114,37.0199,37.136136,37.264013,37.12008,37.151242,36.858066,37.33714,37.269265,40.546419,40.5218,41.051707,40.993365,40.5642,40.777133,40.3,31.065968
98,37.057312,37.028213,37.136136,37.239087,37.11385,37.186574,36.860144,37.348578,37.274459,40.532916,40.516606,41.068348,41.003748,40.537204,40.714829,40.3,31.180608
98.25,37.122807,37.063543,37.179896,37.286862,37.190691,37.21879,36.872614,37.372494,37.296276,40.568232,40.529072,41.049627,41.050471,40.569391,40.711714,40.3,31.295248
98.5,37.128005,37.093677,37.210111,37.23701,37.179269,37.215672,36.87781,37.38913,37.299393,40.600432,40.561278,41.068348,41.055663,40.637919,40.812438,40.3,30.951328
98.75,37.124886,37.08952,37.20386,37.294133,37.175115,37.248926,36.914182,37.387051,37.335754,40.565116,40.56959,41.08811,41.065007,40.568353,40.751173,40.3,31.295248
99,37.124886,37.085364,37.247619,37.320098,37.189653,37.254122,36.925614,37.426563,37.341988,40.537071,40.548812,41.08395,41.060854,40.594311,40.754288,40.3,31.409888
99.25,37.124886,37.063543,37.19865,37.312827,37.189653,37.278024,36.919378,37.399528,37.353416,40.617051,40.602834,41.068348,41.022437,40.631689,40.740789,40.3,31.524528
99.5,37.151916,37.104068,37.217404,37.298287,37.189653,37.248926,36.93081,37.413046,37.326404,40.578619,40.602834,41.119313,41.030743,40.604694,40.732482,40.4,31.197804
99.75,37.133203,37.093677,37.21532,37.309712,37.195883,37.284259,36.936006,37.431762,37.306665,40.551613,40.562317,41.026744,41.008939,40.631689,40.72729,40.3,30.836688
100,37.130084,37.109263,37.20386,37.304519,37.149155,37.272828,36.922496,37.423444,37.336793,40.501755,40.5218,41.031945,41.012054,40.555893,40.732482,40.3,30.722048
100.25,37.149837,37.107185,37.20386,37.274399,37.174077,37.264514,36.9173,37.434882,37.348221,40.461246,40.557123,41.051707,41.008939,40.574583,40.725213,40.3,30.836688
100.5,37.14152,37.098872,37.210111,37.320098,37.189653,37.262436,36.936006,37.431762,37.348221,40.556806,40.537384,41.031945,41.005824,40.5642,40.757403,40.3,30.263488
100.75,37.128005,37.093677,37.206985,37.298287,37.195883,37.27075,36.927692,37.429683,37.33991,40.55369,40.5405,41.048587,41.022437,40.55797,40.708598,40.3,30.378128
101,37.138401,37.104068,37.201776,37.331522,37.189653,37.267632,36.941202,37.481673,37.348221,40.565116,40.545695,41.004902,40.978828,40.599502,40.691984,40.3,31.295248
101.25,37.111372,37.084325,37.18198,37.308673,37.166808,37.284259,36.938084,37.427603,37.346143,40.556806,40.541539,41.034025,41.009977,40.592234,40.720021,40.3,31.639168
101.5,37.103055,37.085364,37.20386,37.313866,37.202114,37.237495,36.938084,37.423444,37.335754,40.540187,40.53115,41.08915,41.019322,40.566276,40.75325,40.3,31.639168
101.75,37.106174,37.062504,37.193441,37.28894,37.183422,37.289455,36.944319,37.447359,37.357571,40.619128,40.570628,41.056907,41.046318,40.622345,40.736635,40.3,31.180608
102,37.155035,37.110302,37.248661,37.353333,37.27584,37.29673,36.975495,37.474394,37.388738,40.606664,40.602834,41.062108,41.03282,40.629613,40.706522,40.3,31.295248
102.25,37.227807,37.152905,37.271583,37.374105,37.257149,37.318553,36.984848,37.499349,37.407438,40.564077,40.586212,41.050667,41.046318,40.601579,40.697176,40.3,31.753808
102.5,37.19246,37.161218,37.277834,37.374105,37.257149,37.329984,36.99524,37.49415,37.402244,40.550574,40.591406,41.048587,41.035935,40.566276,40.688869,40.3,31.065968
102.75,37.200777,37.154983,37.244494,37.379298,37.251957,37.332062,36.984848,37.49415,37.402244,40.55369,40.556084,41.034025,41.007901,40.593272,40.715867,40.3,31.065968
103,37.209094,37.183039,37.283044,37.393838,37.265456,37.343494,36.976534,37.491031,37.399127,40.539148,40.561278,41.018424,40.992326,40.581851,40.710675,40.3,31.180608
103.25,37.197658,37.166414,37.269499,37.431228,37.248842,37.326866,36.968221,37.512867,37.404322,40.612896,40.59764,41.010103,40.986097,40.628574,40.667062,40.3,31.180608
103.5,37.266272,37.166414,37.234075,37.404224,37.255072,37.346611,36.99524,37.49727,37.382505,40.488252,40.537384,41.006983,40.970522,40.549664,40.640064,40.3,31.180608
103.75,37.184144,37.187196,37.246577,37.368912,37.25611,37.346611,36.980691,37.501429,37.399127,40.5298,40.550889,40.988261,40.940411,40.575621,40.646294,40.3,31.065968
104,37.14152,37.117576,37.229907,37.366835,37.231189,37.32167,36.985887,37.554459,37.439644,40.5298,40.560239,40.994501,41.033858,40.60677,40.711714,40.3,30.951328
104.25,37.136322,37.139397,37.224698,37.35541,37.245726,37.338298,37.004593,37.556538,37.431333,40.543303,40.570628,41.063148,41.04528,40.614038,40.722098,40.3,30.378128
104.5,37.146718,37.117576,37.226781,37.366835,37.267533,37.368434,36.999397,37.529503,37.447956,40.635747,40.582056,41.068348,41.077467,40.650379,40.770902,40.3,30.951328
104.75,37.158154,37.125889,37.248661,37.366835,37.25611,37.353886,37.010828,37.507668,37.426139,40.586928,40.576862,41.08499,41.055663,40.62546,40.716906,40.3,31.180608
105,37.151916,37.122771,37.251787,37.360603,37.26961,37.353886,36.994201,37.510787,37.442761,40.592122,40.585173,41.056907,41.050471,40.633766,40.747019,40.3,31.409888
105.25,37.143599,37.13628,37.229907,37.399031,37.234304,37.332062,36.997318,37.537822,37.437567,40.600432,40.592445,41.043386,41.052548,40.620268,40.760518,40.3,31.524528
105.5,37.151916,37.129006,37.251787,37.382414,37.229112,37.353886,37.002514,37.475434,37.431333,40.504871,40.557123,41.065228,41.050471,40.554855,40.757403,40.3,31.524528
105.75,37.293302,37.244346,37.342432,37.463424,37.322568,37.416238,37.052396,37.566936,37.45315,40.544342,40.593484,41.066268,41.034897,40.598464,40.731443,40.3,30.951328
106,37.24652,37.220447,37.328888,37.44473,37.332952,37.421434,37.019142,37.59709,37.485356,40.593161,40.604912,41.08915,41.074352,40.614038,40.717944,40.3,31.180608
106.25,37.249638,37.21629,37.327846,37.461347,37.324645,37.46508,37.049278,37.587732,37.485356,40.66587,40.622573,41.08811,41.053586,40.628574,40.771941,40.3,30.492768
106.5,37.217411,37.206938,37.311175,37.439537,37.331914,37.394414,37.061749,37.60021,37.515484,40.624322,40.622573,41.114113,41.079544,40.676336,40.794786,40.3,30.722048
106.75,37.227807,37.206938,37.316385,37.458231,37.318414,37.421434,37.07318,37.605409,37.501978,40.607702,40.614262,41.124514,41.060854,40.67426,40.749096,40.3,30.378128
107,37.225728,37.198626,37.31951,37.409417,37.335029,37.432865,37.075258,37.593971,37.496784,40.592122,40.619457,41.105792,41.082658,40.64934,40.762595,40.3,30.492768
107.25,37.233005,37.206938,37.327846,37.44473,37.326722,37.421434,37.064866,37.59709,37.515484,40.616012,40.61634,41.08083,41.060854,40.676336,40.772979,40.3,30.607408
107.5,37.222609,37.203821,37.32472,37.453038,37.337106,37.416238,37.064866,37.630364,37.488473,40.687682,40.636079,41.08915,41.096156,40.682566,40.735597,40.3,30.951328
107.75,37.227807,37.247463,37.336181,37.463424,37.343336,37.414159,37.088768,37.610608,37.523795,40.570309,40.609068,41.097471,41.076429,40.592234,40.75948,40.3,31.065968
108,37.241322,37.206938,37.322636,37.447845,37.315299,37.397532,37.080454,37.613727,37.474967,40.580696,40.59764,41.110993,41.027629,40.567315,40.71379,40.3,30.836688
108.25,37.241322,37.201743,37.327846,37.46654,37.326722,37.427669,37.066945,37.610608,37.51029,40.570309,40.600757,41.058988,41.03905,40.64934,40.743904,40.3,31.180608
108.5,37.257955,37.203821,37.3466,37.447845,37.345413,37.432865,37.070062,37.59709,37.493667,40.594199,40.609068,41.056907,41.054624,40.696064,40.75948,40.3,30.951328
108.75,37.239242,37.201743,37.330971,37.469656,37.345413,37.411042,37.061749,37.605409,37.505095,40.607702,40.611146,41.08915,41.069161,40.610923,40.724174,40.3,30.607408
109,37.249638,37.206938,37.338265,37.456154,37.362027,37.432865,37.08669,37.613727,37.526912,40.575503,40.587251,41.067308,41.03905,40.614038,40.737674,40.3,31.180608
109.25,37.24444,37.225642,37.32472,37.461347,37.331914,37.438061,37.07318,37.630364,37.515484,40.501755,40.57894,41.026744,40.975714,40.602617,40.70756,40.3,31.524528
109.5,37.241322,37.212134,37.338265,37.463424,37.345413,37.427669,37.07318,37.640762,37.493667,40.54538,40.548812,41.037145,41.000633,40.597425,40.700291,40.3,31.295248
109.75,37.269391,37.220447,37.322636,37.453038,37.367219,37.45157,37.122022,37.605409,37.507173,40.562,40.559201,41.062108,41.019322,40.614038,40.70756,40.3,30.607408
110,37.257955,37.236033,37.340348,37.479003,37.356835,37.454688,37.057592,37.623085,37.514445,40.64198,40.590368,41.074589,41.023475,40.666992,40.72729,40.3,30.263488
110.25,37.287064,37.255776,37.383066,37.498737,37.371373,37.45157,37.104356,37.654279,37.52899,40.581735,40.576862,41.062108,41.030743,40.594311,40.68783,40.3,30.492768
110.5,37.357757,37.335787,37.410156,37.538204,37.402525,37.470276,37.115787,37.666757,37.51964,40.593161,40.602834,41.018424,41.002709,40.571468,40.715867,40.3,30.836688
110.75,37.352559,37.295262,37.421617,37.598442,37.412909,37.47859,37.118905,37.666757,37.554962,40.579658,40.59764,41.018424,40.992326,40.601579,40.718982,40.3,31.409888
111,37.360876,37.319161,37.421617,37.546512,37.416024,37.492099,37.127218,37.666757,37.535223,40.579658,40.554006,41.040266,41.002709,40.582889,40.71379,40.3,31.409888
111.25,37.382707,37.361764,37.484131,37.550667,37.433677,37.497295,37.133454,37.667797,37.550807,40.514219,40.560239,41.024664,41.006863,40.567315,40.711714,40.3,30.378128
111.5,37.369192,37.330591,37.433078,37.561053,37.426408,37.500413,37.142806,37.698991,37.54769,40.572387,40.590368,41.036105,41.042165,40.631689,40.769864,40.3,30.722048
111.75,37.379588,37.359686,37.44558,37.573516,37.43783,37.508726,37.149042,37.682354,37.578857,40.527723,40.559201,41.006983,41.024514,40.538242,40.697176,40.3,30.951328
112,37.330727,37.312927,37.422659,37.539242,37.429523,37.519118,37.176061,37.706269,37.599635,40.566154,40.63504,41.077709,41.024514,40.654532,40.737674,40.3,30.607408
112.25,37.35048,37.304614,37.422659,37.539242,37.424331,37.508726,37.172943,37.711468,37.586129,40.572387,40.618418,41.094351,41.041126,40.686719,40.73975,40.3,30.722048
112.5,37.344242,37.307731,37.409114,37.55586,37.448214,37.525354,37.129297,37.708349,37.583013,40.574464,40.594523,41.015303,41.056701,40.589119,40.748058,40.3,30.722048
112.75,37.352559,37.304614,37.439329,37.558976,37.429523,37.522236,37.154238,37.721866,37.579896,40.634709,40.61634,41.064188,41.046318,40.634804,40.737674,40.3,30.378128
113,37.352559,37.307731,37.436203,37.567284,37.426408,37.522236,37.154238,37.706269,37.591324,40.596277,40.591406,41.047546,41.03282,40.641034,40.721059,40.3,30.607408
113.25,37.358796,37.315005,37.436203,37.567284,37.434715,37.513922,37.167747,37.713548,37.591324,40.574464,40.599718,41.064188,41.029705,40.604694,40.726251,40.3,30.951328
113.5,37.366074,37.334748,37.414323,37.534049,37.448214,37.522236,37.181257,37.719787,37.586129,40.648212,40.602834,41.055867,41.049433,40.659723,40.73975,40.3,30.607408
113.75,37.347361,37.315005,37.466418,37.561053,37.443022,37.522236,37.16463,37.735384,37.591324,40.596277,40.594523,41.08291,41.043203,40.634804,40.721059,40.3,30.263488
114,37.347361,37.277597,37.441413,37.558976,37.448214,37.527432,37.172943,37.708349,37.586129,40.604586,40.613223,41.072509,41.068122,40.607808,40.769864,40.3,30.607408
114.25,37.352559,37.312927,37.441413,37.569362,37.43783,37.538863,37.104356,37.728105,37.601713,40.57758,40.542578,41.025704,41.024514,40.586004,40.742866,40.3,31.295248
114.5,37.344242,37.321239,37.430994,37.575593,37.454445,37.522236,37.181257,37.746822,37.629763,40.57758,40.581017,41.009063,40.980905,40.607808,40.674331,40.3,31.180608
114.75,37.358796,37.323318,37.441413,37.567284,37.491827,37.53055,37.167747,37.749941,37.604829,40.503832,40.564395,40.973699,40.947679,40.575621,40.663947,40.3,31.180608
115,37.360876,37.326435,37.449748,37.575593,37.464829,37.522236,37.176061,37.724986,37.601713,40.580696,40.574784,41.009063,41.011016,40.577698,40.690946,40.3,30.951328
115.25,37.355678,37.304614,37.449748,37.57767,37.456522,37.544059,37.184374,37.741623,37.601713,40.591083,40.577901,41.028825,40.969484,40.613,40.724174,40.3,30.607408
115.5,37.40142,37.354491,37.461209,37.616099,37.447176,37.560686,37.187492,37.750981,37.599635,40.582774,40.583095,41.019464,40.979867,40.636881,40.66187,40.3,30.378128
115.75,37.436766,37.383585,37.506011,37.630639,37.491827,37.58147,37.211394,37.760339,37.617296,40.592122,40.581017,41.008023,40.97156,40.591196,40.690946,40.3,31.639168
116,37.490826,37.481261,37.544561,37.663874,37.531286,37.58147,37.214511,37.770737,37.627685,40.58589,40.623612,41.022584,40.959101,40.552779,40.656678,40.3,31.524528
116.25,37.490826,37.434501,37.535184,37.685685,37.522979,37.60849,37.236334,37.784254,37.645347,40.565116,40.592445,41.032985,40.995441,40.552779,40.653563,40.3,31.295248
116.5,37.586469,37.437619,37.560189,37.677376,37.531286,37.619921,37.239452,37.792573,37.637035,40.548497,40.575823,41.056907,41.006863,40.539281,40.703406,40.3,31.180608
116.75,37.485628,37.437619,37.562273,37.675299,37.553093,37.619921,37.249844,37.800891,37.637035,40.595238,40.57894,41.060028,41.044241,40.621306,40.705483,40.3,31.065968
117,37.512657,37.442814,37.55498,37.661797,37.553093,37.611607,37.247766,37.795692,37.634958,40.556806,40.570628,41.032985,40.987135,40.550702,40.700291,40.3,31.295248
117.25,37.537608,37.464635,37.568525,37.693994,37.536478,37.628234,37.258158,37.795692,37.620413,40.534993,40.568551,41.029865,40.998556,40.596387,40.708598,40.3,31.180608
117.5,37.496024,37.453205,37.551854,37.688801,37.533363,37.628234,37.256079,37.80921,37.67028,40.523568,40.5405,41.011143,40.987135,40.572506,40.670178,40.3,31.753808
117.75,37.499142,37.472948,37.565399,37.677376,37.549978,37.630313,37.236334,37.752021,37.645347,40.516297,40.565434,41.004902,40.968445,40.550702,40.678485,40.3,30.607408
118,37.509538,37.466713,37.568525,37.697109,37.566592,37.628234,37.222825,37.80921,37.64223,40.556806,40.587251,41.002822,40.973637,40.552779,40.683677,40.3,30.722048
118.25,37.512657,37.469831,37.573734,37.683608,37.553093,37.584588,37.261275,37.800891,37.645347,40.518374,40.538423,40.98306,40.93522,40.542396,40.626565,40.3,30.722048
118.5,37.517855,37.469831,37.568525,37.697109,37.54167,37.59498,37.222825,37.811289,37.631841,40.52149,40.551928,40.97786,40.965331,40.490481,40.640064,40.3,30.836688
118.75,37.523053,37.464635,37.570608,37.707495,37.549978,37.630313,37.244648,37.804011,37.640152,40.516297,40.548812,40.986181,40.976752,40.50917,40.62968,40.3,30.378128
