Time,101 (C),102 (C),103 (C),104 (C),105 (C),106 (C),107 (C),108 (C),109 (C),110 (C),111 (C),112 (C),113 (C),114 (C),115 (C),Temp,%RH
78.5,31.514165,31.576056,31.467158,31.692963,31.599946,31.505268,31.661026,31.541295,31.421297,27.565785,27.464905,27.04468,27.202664,27.882404,27.24055,26.6,42.352276
78.75,31.517284,31.567743,31.460907,31.703349,31.607214,31.520856,31.687006,31.565211,31.467008,27.595908,27.521006,27.090445,27.237966,27.975851,27.241589,26.6,42.237636
79,31.589016,31.603072,31.57239,31.737623,31.64252,31.550993,31.684928,31.560012,31.453503,27.618759,27.533472,27.106046,27.23589,27.964429,27.251973,26.6,42.352276
79.25,31.564066,31.591642,31.55051,31.699194,31.609291,31.526052,31.676614,31.553773,31.45558,27.610449,27.541784,27.092525,27.197473,27.953008,27.221859,26.6,42.237636
79.5,31.564066,31.591642,31.545301,31.694001,31.619675,31.534366,31.676614,31.537136,31.428569,27.616682,27.505422,27.050921,27.194358,27.917706,27.196938,26.6,42.581556
79.75,31.544314,31.569821,31.51196,31.710619,31.614483,31.499033,31.671418,31.526738,31.425452,27.588637,27.500228,27.022838,27.167362,27.904208,27.183438,26.6,42.237636
80,31.455948,31.543844,31.520295,31.648303,31.587485,31.487602,31.642321,31.530897,31.422336,27.558514,27.469061,27.028039,27.152826,27.918744,27.177208,26.6,42.008356
80.25,31.462185,31.484615,31.47341,31.611952,31.57087,31.474092,31.626733,31.501783,31.424413,27.519044,27.492955,27.153891,27.209932,27.922897,27.25405,26.6,41.779076
80.5,31.50065,31.503319,31.516127,31.653496,31.581254,31.48968,31.652713,31.520499,31.428569,27.57825,27.476333,27.178853,27.267039,27.931204,27.229128,26.6,41.091236
80.75,31.534957,31.578134,31.530714,31.70958,31.614483,31.509425,31.678693,31.530897,31.430647,27.612527,27.529317,27.080044,27.194358,27.944702,27.232243,26.6,41.205876
81,31.461146,31.558391,31.527588,31.689847,31.594754,31.50319,31.662066,31.530897,31.422336,27.595908,27.4888,27.058201,27.172553,27.9582,27.168901,26.5,42.1058
81.25,31.454908,31.569821,31.505708,31.662843,31.581254,31.48968,31.638164,31.509061,31.410908,27.549166,27.537628,27.036359,27.155941,27.858523,27.180323,26.6,42.925476
81.5,31.524561,31.546961,31.48487,31.633763,31.554256,31.497994,31.631929,31.503862,31.372468,27.542934,27.510617,27.023878,27.153864,27.916668,27.17617,26.6,43.154756
81.75,31.434116,31.492928,31.431734,31.622338,31.56464,31.467857,31.640242,31.480987,31.41818,27.524237,27.528278,27.050921,27.18086,27.855408,27.184477,26.6,42.581556
82,31.430997,31.467989,31.433817,31.59845,31.54491,31.448112,31.60491,31.478907,31.39013,27.472302,27.411921,27.064442,27.137251,27.908361,27.179285,26.5,41.99116
82.25,31.412284,31.476302,31.420273,31.608836,31.523104,31.436681,31.618419,31.46539,31.365196,27.585521,27.495033,27.0426,27.197473,27.883442,27.199014,26.5,41.76188
82.5,31.444512,31.482537,31.454655,31.617145,31.530373,31.45123,31.598674,31.468509,31.364157,27.588637,27.470099,27.066522,27.176707,27.846063,27.205245,26.5,41.5326
82.75,31.534957,31.571899,31.496331,31.670114,31.55841,31.464739,31.631929,31.469549,31.38078,27.574095,27.443088,27.063402,27.201626,27.861638,27.204206,26.5,41.5326
83,31.521442,31.535531,31.513002,31.65038,31.568794,31.458504,31.623615,31.472668,31.36104,27.542934,27.443088,27.058201,27.176707,27.89694,27.199014,26.5,42.1058
83.25,31.433076,31.492928,31.444236,31.596373,31.534526,31.441877,31.634007,31.46331,31.363118,27.584482,27.49815,27.082124,27.203702,27.911476,27.223936,26.5,42.33508
83.5,31.444512,31.486693,31.414021,31.597412,31.508566,31.433563,31.623615,31.46435,31.353768,27.512812,27.436855,27.036359,27.199549,27.899016,27.222898,26.6,43.269396
83.75,31.416443,31.47838,31.417147,31.597412,31.498182,31.448112,31.598674,31.452912,31.303901,27.521121,27.45036,27.064442,27.197473,27.910438,27.173054,26.6,42.810836
84,31.394611,31.456559,31.395267,31.580794,31.500259,31.39823,31.57893,31.436275,31.406752,27.471264,27.42231,27.0478,27.159055,27.852293,27.195899,26.6,42.352276
84.25,31.402928,31.439933,31.389016,31.555868,31.489875,31.395113,31.570616,31.422758,31.318446,27.45776,27.430621,27.056121,27.18086,27.905246,27.179285,26.6,41.893716
84.5,31.438274,31.460715,31.430692,31.573524,31.513758,31.395113,31.588282,31.409241,31.325718,27.493076,27.401532,27.053001,27.191243,27.830489,27.181362,26.6,42.122996
84.75,31.503769,31.511631,31.459865,31.625454,31.539718,31.430446,31.597635,31.443554,31.355846,27.536702,27.457633,27.096685,27.172553,27.866829,27.213552,26.5,42.33508
85,31.44867,31.467989,31.427566,31.59845,31.498182,31.42525,31.600753,31.503862,31.35169,27.523199,27.411921,27.070683,27.192281,27.921859,27.195899,26.5,42.44972
85.25,31.426839,31.458637,31.42965,31.579755,31.497144,31.405505,31.600753,31.353091,31.339224,27.465031,27.399454,27.085244,27.186051,27.832565,27.197976,26.5,42.79364
85.5,31.408126,31.442012,31.414021,31.561061,31.485722,31.397191,31.57893,31.41444,31.328835,27.558514,27.487761,27.077963,27.199549,27.899016,27.197976,26.6,43.384036
85.75,31.408126,31.433699,31.38589,31.549636,31.483645,31.391995,31.57893,31.399882,31.309095,27.481651,27.39426,27.066522,27.196434,27.812838,27.203168,26.6,42.466916
86,31.391492,31.438894,31.397351,31.536134,31.46703,31.37225,31.542558,31.389484,31.303901,27.526315,27.460749,27.066522,27.182936,27.832565,27.166824,26.5,42.33508
86.25,31.380057,31.417073,31.36922,31.52471,31.444186,31.378486,31.614262,31.356211,31.281045,27.468147,27.37556,27.04156,27.144519,27.832565,27.175131,26.6,42.352276
86.5,31.383176,31.423308,31.387974,31.537173,31.462877,31.34731,31.625694,31.354131,31.269617,27.470225,27.386987,27.007237,27.137251,27.765076,27.140864,26.6,42.581556
86.75,31.434116,31.486693,31.397351,31.571447,31.48676,31.380564,31.572694,31.392604,31.318446,27.479573,27.379715,26.987475,27.16217,27.845025,27.132557,26.6,42.696196
87,31.42372,31.469028,31.393183,31.557945,31.479491,31.363937,31.586204,31.383246,31.308057,27.497231,27.437894,27.005156,27.160094,27.839833,27.141902,26.6,42.237636
87.25,31.410205,31.44409,31.391099,31.54652,31.457685,31.382642,31.569577,31.368688,31.305979,27.492038,27.402571,27.03844,27.160094,27.806608,27.166824,26.6,41.664436
87.5,31.387334,31.427464,31.387974,31.541327,31.44107,31.344192,31.572694,31.349972,31.292473,27.525276,27.437894,27.032199,27.143481,27.766114,27.141902,26.5,41.18868
87.75,31.382136,31.435777,31.368178,31.508092,31.469107,31.349388,31.533205,31.338534,31.272734,27.492038,27.385949,27.035319,27.143481,27.837757,27.153325,26.5,40.61548
88,31.360304,31.412917,31.362968,31.510169,31.427571,31.341074,31.528009,31.336455,31.2478,27.453606,27.391143,27.013477,27.124792,27.79311,27.145018,26.5,41.99116
88.25,31.3707,31.399409,31.351507,31.504976,31.427571,31.338996,31.544636,31.325017,31.2478,27.445296,27.402571,27.008277,27.105064,27.791033,27.125288,26.5,42.79364
88.5,31.365502,31.402526,31.354633,31.499783,31.482606,31.327565,31.528009,31.311499,31.234295,27.461915,27.363093,26.996836,27.101949,27.787918,27.111789,26.5,43.02292
88.75,31.34679,31.390057,31.336921,31.491474,31.35696,31.310938,31.515538,31.30942,31.241567,27.468147,27.38491,27.013477,27.118562,27.813876,27.139826,26.5,42.90828
89,31.389413,31.448246,31.386932,31.526787,31.449378,31.341074,31.549832,31.352052,31.274812,27.505541,27.376598,27.062362,27.160094,27.789995,27.149171,26.5,42.33508
89.25,31.384215,31.426425,31.371303,31.53198,31.43484,31.357702,31.55191,31.323977,31.244684,27.502425,27.43166,27.067562,27.181898,27.811799,27.199014,26.5,42.22044
89.5,31.362384,31.426425,31.368178,31.50186,31.421341,31.324447,31.555028,31.305261,31.255073,27.458799,27.38491,27.050921,27.143481,27.765076,27.168901,26.5,41.76188
89.75,31.357186,31.407721,31.351507,31.416695,31.426533,31.335878,31.530087,31.305261,31.246761,27.483728,27.396338,27.032199,27.143481,27.814914,27.138787,26.5,42.33508
90,31.350948,31.404604,31.331711,31.446815,31.409918,31.316134,31.51346,31.296942,31.241567,27.392322,27.348548,27.018678,27.123753,27.798301,27.152286,26.5,43.36684
90.25,31.348869,31.379666,31.329627,31.476934,31.388112,31.313016,31.508264,31.271987,31.203128,27.469186,27.388026,26.990595,27.115447,27.734965,27.113866,26.5,42.90828
90.5,31.337433,31.366157,31.306706,31.457201,31.394342,31.299506,31.488519,31.241833,31.211439,27.45049,27.371404,26.979154,27.095719,27.753654,27.099328,26.5,42.33508
90.75,31.260503,31.326672,31.267113,31.433313,31.366306,31.263134,31.494754,31.269907,31.213517,27.501386,27.407765,26.992675,27.150749,27.757808,27.149171,26.5,41.64724
91,31.255305,31.30589,31.225437,31.416695,31.353845,31.263134,31.479166,31.238713,31.216633,27.456722,27.374521,27.030119,27.160094,27.767152,27.153325,26.5,41.64724
91.25,31.26882,31.325632,31.261904,31.425004,31.371498,31.238194,31.480206,31.239753,31.196894,27.443219,27.372443,27.0478,27.155941,27.769229,27.16267,26.5,40.84476
91.5,31.375898,31.395252,31.340046,31.475895,31.398496,31.313016,31.496833,31.268868,31.224945,27.469186,27.425427,27.025958,27.153864,27.723544,27.149171,26.5,41.5326
91.75,31.367582,31.403565,31.333795,31.465509,31.390189,31.290154,31.485402,31.249111,31.196894,27.47438,27.408804,27.009317,27.134136,27.805569,27.126326,26.5,42.56436
92,31.34471,31.370314,31.32546,31.448892,31.379805,31.284958,31.485402,31.227276,31.183389,27.469186,27.362054,26.989555,27.109217,27.742233,27.115942,26.5,43.59612
92.25,31.350948,31.326672,31.295245,31.454085,31.373574,31.276644,31.463578,31.232475,31.180272,27.46607,27.390104,26.984354,27.082221,27.728735,27.102443,26.5,42.79364
92.5,31.328077,31.365118,31.293161,31.429158,31.36319,31.263134,31.460461,31.213758,31.175077,27.422445,27.356859,26.973953,27.0708,27.73185,27.087906,26.5,42.44972
92.75,31.306245,31.327711,31.291077,31.429158,31.334115,31.257938,31.42305,31.189843,31.168844,27.445296,27.343354,26.979154,27.092604,27.726659,27.05883,26.5,41.99116
93,31.249067,31.313163,31.235856,31.396962,31.314386,31.213253,31.444873,31.221037,31.183389,27.431793,27.34647,27.002036,27.10714,27.687203,27.113866,26.5,41.87652
93.25,31.426839,31.400448,31.333795,31.47278,31.390189,31.29535,31.479166,31.229355,31.218711,27.462954,27.392182,27.014517,27.086374,27.72562,27.129442,26.5,41.64724
93.5,31.421641,31.362001,31.328585,31.454085,31.378766,31.260017,31.48748,31.217917,31.171961,27.41829,27.342315,27.003076,27.131021,27.722505,27.106597,26.5,41.99116
93.75,31.338473,31.403565,31.300454,31.431236,31.375651,31.253782,31.460461,31.2044,31.171961,27.473341,27.419193,27.031159,27.114409,27.739118,27.118019,26.5,41.99116
94,31.34679,31.370314,31.297328,31.437467,31.351768,31.223645,31.452147,31.176325,31.160533,27.484767,27.417116,27.031159,27.139328,27.74431,27.129442,26.5,41.41796
94.25,31.34471,31.353688,31.300454,31.422927,31.33723,31.213253,31.43552,31.187763,31.127288,27.465031,27.383871,27.058201,27.127906,27.772344,27.126326,26.5,41.5326
94.5,31.308324,31.373431,31.270239,31.398,31.362152,31.231958,31.427206,31.165927,31.127288,27.449451,27.362054,27.04468,27.092604,27.645671,27.131518,26.5,42.22044
94.75,31.261542,31.301733,31.256694,31.38346,31.299848,31.218449,31.428246,31.159689,31.128327,27.407903,27.368287,27.049881,27.161132,27.727697,27.135672,26.5,42.90828
95,31.237632,31.285108,31.232731,31.359572,31.297771,31.204939,31.433442,31.159689,31.129366,27.447373,27.363093,27.048841,27.137251,27.74431,27.1824,26.5,43.71076
95.25,31.223077,31.263286,31.210851,31.340877,31.284272,31.182077,31.389795,31.15137,31.113782,27.447373,27.365171,27.032199,27.178783,27.741195,27.115942,26.5,44.05468
95.5,31.209562,31.257052,31.19418,31.340877,31.275965,31.179998,31.406422,31.15137,31.107549,27.378819,27.301798,27.034279,27.073915,27.699663,27.085829,26.5,43.8254
95.75,31.229315,31.264326,31.198348,31.341916,31.269734,31.19039,31.410579,31.142012,31.123132,27.371548,27.312187,26.925069,27.069762,27.678897,27.088944,26.5,43.36684
96,31.275057,31.31732,31.230647,31.360611,31.299848,31.193508,31.400187,31.124335,31.131444,27.396477,27.29037,26.911547,27.074953,27.686165,27.112827,26.5,42.44972
96.25,31.217879,31.252895,31.201474,31.322183,31.267658,31.155058,31.39603,31.103539,31.081576,27.426599,27.303875,26.919868,27.094681,27.67059,27.102443,26.5,41.41796
96.5,31.223077,31.266404,31.207725,31.334646,31.265581,31.15194,31.365894,31.103539,31.072226,27.377781,27.301798,27.005156,27.086374,27.682012,27.111789,26.5,41.30332
96.75,31.206444,31.239387,31.186887,31.308681,31.236506,31.11349,31.35758,31.083783,31.056643,27.366355,27.267514,26.980194,27.081183,27.678897,27.094136,26.5,41.87652
97,31.217879,31.222762,31.165007,31.306604,31.236506,31.126999,31.338874,31.073385,31.045215,27.406864,27.292448,26.961472,27.08326,27.64671,27.049485,26.5,43.13756
97.25,31.184612,31.223801,31.166049,31.282716,31.214699,31.107254,31.334718,31.077544,31.044176,27.364277,27.29972,26.962512,27.052111,27.658131,27.066099,26.5,43.48148
97.5,31.132632,31.183276,31.122289,31.255712,31.189778,31.088549,31.330561,31.04635,31.034826,27.342465,27.323615,26.978114,27.078068,27.68305,27.087906,26.5,43.02292
97.75,31.119117,31.147946,31.083739,31.231824,31.185624,31.083353,31.334718,31.057788,31.031709,27.320652,27.239464,26.983314,27.078068,27.663322,27.103482,26.5,42.1058
98,31.088969,31.139634,31.083739,31.215207,31.191854,31.088549,31.320169,31.038032,31.04002,27.3944,27.314264,26.996836,27.110255,27.691356,27.111789,26.5,42.56436
98.25,31.107682,31.161455,31.088948,31.226631,31.158626,31.080235,31.306659,31.041151,31.026515,27.38609,27.305953,27.010357,27.105064,27.707969,27.125288,26.5,42.22044
98.5,31.094167,31.163533,31.080613,31.229747,31.142011,31.058412,31.306659,31.032833,31.031709,27.350774,27.284136,27.016597,27.091566,27.655016,27.125288,26.5,41.30332
98.75,31.092088,31.153142,31.080613,31.210014,31.158626,31.052177,31.286914,31.013077,31.01197,27.31442,27.267514,27.026998,27.080145,27.663322,27.103482,26.5,42.22044
99,31.094167,31.136516,31.092074,31.218323,31.158626,31.06049,31.290032,31.035952,30.99327,27.256253,27.239464,26.993715,27.074953,27.619714,27.097251,26.5,42.56436
99.25,31.092088,31.133399,31.086865,31.204821,31.138896,31.066726,31.290032,31.013077,30.998464,27.334155,27.284136,26.980194,27.099872,27.616599,27.07856,26.5,42.56436
99.5,31.094167,31.125086,31.072278,31.196512,31.144088,31.036589,31.290032,30.977724,30.938208,27.384013,27.30907,26.988515,27.074953,27.622829,27.083752,26.5,43.13756
99.75,31.08585,31.131321,31.058733,31.196512,31.138896,31.036589,31.273405,30.974604,30.981842,27.320652,27.256086,26.991635,27.066647,27.624905,27.095174,26.5,42.56436
100,31.064018,31.133399,31.042063,31.19028,31.136819,31.025158,31.276522,30.974604,30.968336,27.322729,27.239464,26.946911,27.05834,27.599986,27.061946,26.5,42.1058
100.25,31.077533,31.106382,31.042063,31.176779,31.11709,31.025158,31.259895,30.922614,30.960025,27.339349,27.231152,26.928189,27.053149,27.569875,27.040139,26.5,42.90828
100.5,31.069216,31.111578,31.031644,31.160161,31.111898,31.013726,31.243268,30.902858,30.968336,27.317536,27.239464,26.916748,27.030306,27.638403,27.050523,26.5,43.02292
100.75,31.134711,31.183276,31.087907,31.203782,31.137858,31.03555,31.321208,30.961087,30.952753,27.310265,27.236347,26.915708,27.020962,27.62179,26.977835,26.5,42.90828
101,31.192929,31.218605,31.128541,31.225593,31.183547,31.068804,31.290032,30.99748,30.982881,27.316497,27.239464,26.926109,27.00954,27.625944,27.033909,26.5,42.33508
101.25,31.115998,31.168728,31.077488,31.200666,31.144088,31.057373,31.30562,30.99644,30.992231,27.319613,27.247775,26.957312,27.046919,27.67682,27.091021,26.5,42.22044
101.5,31.119117,31.146907,31.088948,31.212091,31.144088,31.040746,31.29211,30.993321,30.992231,27.324807,27.258164,26.955232,27.055225,27.643595,27.075445,26.5,41.76188
101.75,31.132632,31.15522,31.082697,31.198589,31.135781,31.043863,31.21521,30.974604,30.975609,27.302994,27.256086,26.955232,27.093643,27.660207,27.085829,26.5,41.99116
102,31.121196,31.152103,31.069152,31.200666,31.127474,31.043863,31.270287,30.951729,30.967297,27.336233,27.256086,26.988515,27.096757,27.663322,27.060907,26.5,42.33508
102.25,31.094167,31.141712,31.037895,31.185087,31.109821,30.98359,31.242229,30.94341,30.944442,27.348697,27.273747,26.993715,27.093643,27.633212,27.054677,26.5,41.87652
102.5,31.003722,31.027411,30.981633,31.122771,31.052709,31.03555,31.226641,30.912216,30.923664,27.351813,27.255047,26.971873,27.050034,27.588565,27.068176,26.5,41.99116
102.75,30.987088,31.021176,30.960795,31.099922,31.029864,30.883826,31.2017,30.886221,30.929897,27.288452,27.218686,26.971873,27.043804,27.558454,27.065061,26.5,43.02292
103,30.960058,31.026372,30.960795,31.091613,31.032979,30.903571,31.176759,30.883102,30.901847,27.285336,27.232191,26.998916,27.071838,27.626982,27.089982,26.5,42.56436
103.25,30.962138,31.023254,30.95246,31.07188,31.027787,30.873434,31.185073,30.89142,30.89873,27.357007,27.273747,26.977074,27.060417,27.643595,27.007949,26.5,42.33508
103.5,30.965256,31.012863,30.958711,31.074996,30.944715,30.923316,31.198582,30.861266,30.89873,27.321691,27.257125,26.968753,27.066647,27.563646,27.029755,26.5,42.90828
103.75,30.95694,31.026372,30.935789,31.074996,31.027787,30.942022,31.160132,30.864385,30.851979,27.25002,27.17713,26.952111,27.027191,27.596871,27.040139,26.5,43.2522
104,30.962138,31.03988,30.935789,31.088498,31.027787,30.917081,31.165328,30.866465,30.888341,27.343503,27.240503,26.952111,27.05834,27.588565,27.043254,26.5,43.59612
104.25,30.965256,31.026372,30.927454,31.074996,31.024672,30.923316,31.176759,30.856067,30.863407,27.298839,27.232191,26.982274,27.041728,27.500309,27.048446,26.5,42.56436
104.5,30.965256,31.021176,30.950376,31.078112,30.964445,30.93163,31.157014,30.864385,30.868602,27.296762,27.235308,26.977074,27.046919,27.520037,27.040139,26.5,42.22044
104.75,30.968375,31.004551,30.955585,31.069803,30.977944,30.93163,31.160132,30.844629,30.846785,27.28222,27.207258,26.988515,27.060417,27.550148,27.048446,26.5,42.44972
105,30.965256,31.009746,30.94725,31.016834,31.002866,30.917081,31.181955,30.827992,30.851979,27.298839,27.193752,26.960432,27.022,27.547033,27.043254,26.5,42.1058
105.25,30.948623,31.009746,30.927454,31.08642,31.008058,30.920198,31.154936,30.825913,30.860291,27.218859,27.141807,26.933389,26.997081,27.558454,27.018333,26.5,42.79364
105.5,30.95694,30.996238,30.935789,31.08642,30.996635,30.906689,31.151818,30.827992,30.855096,27.277027,27.17713,26.908427,26.975276,27.514845,27.024563,26.5,43.36684
105.75,30.960058,31.012863,30.944124,31.046954,30.988328,30.886944,31.138309,30.817594,30.843668,27.255214,27.152196,26.933389,26.96697,27.508616,26.993411,26.5,42.33508
106,30.960058,30.996238,30.919119,31.046954,30.988328,30.908767,31.146622,30.819674,30.846785,27.218859,27.166741,26.905307,26.988774,27.48162,26.988219,26.5,41.87652
106.25,30.935108,30.92454,30.9087,31.038645,31.002866,30.895258,31.141426,30.811356,30.818735,27.25833,27.20518,26.891785,26.988774,27.547033,27.007949,26.5,42.22044
106.5,30.948623,31.001433,30.919119,31.091613,30.991443,30.895258,31.135191,30.800958,30.81354,27.260407,27.180246,26.900106,27.002272,27.528343,26.976797,26.5,42.33508
106.75,30.953821,30.976495,30.905574,31.038645,30.974829,30.886944,31.118564,30.792639,30.81354,27.305072,27.218686,26.902186,26.950357,27.544956,26.97472,26.5,42.1058
107,30.945504,30.982729,30.933705,31.030336,30.966522,30.87863,31.101937,30.781201,30.791723,27.285336,27.17713,26.930269,27.005387,27.53042,26.976797,26.5,41.99116
107.25,30.945504,30.996238,30.913909,31.01995,30.964445,30.890062,31.118564,30.778082,30.802112,27.246904,27.180246,26.993715,26.975276,27.503424,26.966413,26.5,41.99116
107.5,30.92887,30.959869,30.919119,31.016834,30.974829,30.856807,31.108172,30.784321,30.805229,27.260407,27.133496,26.977074,26.985659,27.522114,26.95499,26.5,42.79364
107.75,30.931989,30.951556,30.902448,31.003332,30.939523,30.873434,31.093623,30.731291,30.783412,27.271833,27.198947,26.910507,26.997081,27.506539,26.97472,26.5,42.90828
108,30.915356,30.92454,30.888904,31.014757,30.944715,30.843298,31.08531,30.751047,30.771984,27.21055,27.152196,26.896986,26.980468,27.465007,26.971605,26.5,43.13756
108.25,30.910158,30.959869,30.875359,30.998139,30.9416,30.828749,31.08531,30.742729,30.777179,27.230285,27.226997,26.908427,26.972161,27.498233,26.985104,26.5,43.13756
108.5,30.895603,30.992081,30.915993,31.01995,30.958214,30.865121,31.105054,30.743769,30.768867,27.260407,27.135574,26.906347,26.998119,27.466045,26.966413,26.5,43.36684
108.75,31.000603,31.023254,30.946208,31.061494,30.98729,30.880709,31.127917,30.778082,30.827046,27.256253,27.202063,26.881384,26.971123,27.513807,26.959144,26.5,42.79364
109,31.025553,31.010785,30.936831,31.03449,30.980021,30.889022,31.128956,30.782241,30.797957,27.244827,27.211413,26.888665,26.965932,27.556377,26.95499,26.5,43.02292
109.25,31.005801,30.991042,30.920161,31.036568,30.958214,30.870317,31.120642,30.765604,30.800034,27.228208,27.194791,26.863703,26.965932,27.51796,26.971605,26.5,43.2522
109.5,30.937187,30.97026,30.910784,31.018911,30.951984,30.850572,31.118564,30.756246,30.810423,27.287414,27.179207,26.893866,26.999157,27.510692,26.970566,26.5,42.679
109.75,30.922633,30.978573,30.896197,31.016834,30.9416,30.870317,31.11025,30.731291,30.768867,27.252098,27.149079,26.857462,26.96074,27.502386,26.95499,26.5,42.22044
110,30.909118,30.959869,30.888904,30.972174,30.92187,30.845376,31.087388,30.747928,30.802112,27.245866,27.170896,26.849141,26.96074,27.480582,26.962259,26.5,42.1058
110.25,30.905999,30.951556,30.844102,30.997101,30.916678,30.833945,31.08531,30.733371,30.768867,27.232363,27.127262,26.877224,26.955549,27.436973,26.951875,26.4,42.203244
110.5,30.895603,30.951556,30.885778,30.983599,30.911486,30.870317,31.076996,30.73649,30.699261,27.254175,27.152196,26.895946,26.990851,27.472275,26.960182,26.4,42.088604
110.75,30.90392,30.959869,30.874317,30.977367,30.938485,30.825631,31.090506,30.711535,30.771984,27.245866,27.157391,26.860582,26.957625,27.488888,26.923838,26.4,41.859324
111,30.900801,30.948439,30.863898,30.977367,30.913563,30.817318,31.060369,30.733371,30.749128,27.163808,27.074279,26.874104,26.9244,27.451509,26.921762,26.4,42.547164
111.25,30.996444,31.010785,30.943082,31.045915,30.960291,30.85265,31.120642,30.673062,30.773023,27.217821,27.149079,26.895946,26.941012,27.494079,26.951875,26.4,43.808204
111.5,30.999563,31.047154,30.938915,31.037606,30.972752,30.864082,31.104015,30.78848,30.770945,27.233401,27.178169,26.846021,26.919208,27.497194,26.939414,26.4,42.891084
111.75,31.009959,31.044036,30.955585,31.037606,30.969637,30.86616,31.095702,30.725052,30.765751,27.241711,27.158429,26.865783,26.9244,27.455662,26.9228,26.4,42.432524
112,30.996444,31.013902,30.935789,31.020989,30.958214,30.819396,31.104015,30.708415,30.75744,27.241711,27.144924,26.83562,26.927515,27.455662,26.924877,26.4,42.317884
112.25,30.988128,31.019098,30.924328,31.020989,30.933293,30.844337,31.08427,30.703216,30.746012,27.230285,27.144924,26.852262,26.941012,27.442164,26.936299,26.4,42.317884
112.5,30.996444,31.008707,30.917035,31.020989,30.936408,30.841219,31.075957,30.713614,30.732506,27.189776,27.108562,26.865783,26.941012,27.472275,26.944606,26.4,41.859324
112.75,30.976692,30.980651,30.932663,31.01268,30.911486,30.816278,31.075957,30.68346,30.732506,27.269756,27.183363,26.885545,26.947242,27.463969,26.939414,26.4,41.859324
113,30.966296,31.002472,30.9087,30.996062,30.936408,30.809004,31.062447,30.680341,30.710689,27.208472,27.130379,26.887625,26.944127,27.422437,26.939414,26.4,41.973964
113.25,30.949662,30.975456,30.9087,30.999178,30.911486,30.819396,30.990742,30.680341,30.724195,27.175234,27.13869,26.870983,26.96074,27.460854,26.924877,26.4,42.891084
113.5,30.952781,30.977534,30.869108,30.98256,30.919794,30.816278,30.982429,30.672022,30.710689,27.200163,27.111679,26.83562,26.96074,27.433858,26.931107,26.4,43.349644
113.75,30.941346,30.985847,30.897239,30.971136,30.914602,30.802769,31.037506,30.661624,30.712767,27.183544,27.133496,26.846021,26.90571,27.425552,26.924877,26.4,43.693564
114,30.938227,30.967143,30.885778,30.962827,30.916678,30.839141,31.03231,30.661624,30.696144,27.161731,27.067006,26.874104,26.910902,27.400632,26.892686,26.4,43.349644
114.25,30.921593,30.960908,30.858689,30.969059,30.897987,30.752887,31.015683,30.641868,30.677444,27.156537,27.108562,26.868903,26.919208,27.372598,26.909301,26.4,42.661804
114.5,30.899762,30.944283,30.860772,30.952441,30.884488,30.777828,31.015683,30.648107,30.663939,27.18666,27.125185,26.877224,26.922323,27.467084,26.936299,26.4,41.859324
114.75,30.933029,30.95883,30.860772,30.949325,30.878258,30.777828,31.020879,30.625231,30.666016,27.198085,27.11999,26.877224,26.96074,27.425552,26.936299,26.4,41.171484
115,30.90496,30.95883,30.867024,30.954518,30.814915,30.759122,30.995938,30.611714,30.655627,27.203279,27.130379,26.877224,26.944127,27.447356,26.936299,26.4,42.088604
115.25,30.894564,30.916227,30.838892,30.928553,30.868912,30.752887,31.010487,30.594037,30.669133,27.161731,27.09194,26.881384,26.939974,27.401671,26.910339,26.4,43.120364
115.5,30.87793,30.926618,30.832641,30.93063,30.780648,30.747691,30.986586,30.594037,30.649394,27.240672,27.154274,26.883465,26.936859,27.421398,26.926954,26.4,43.349644
115.75,30.847782,30.882976,30.810761,30.891164,30.825299,30.712358,30.990742,30.610674,30.654588,27.239633,27.142846,26.905307,26.983583,27.451509,26.957067,26.4,42.661804
116,30.910158,30.940126,30.857647,30.938939,30.879296,30.766397,31.009448,30.626271,30.676405,27.213666,27.116873,26.908427,26.970085,27.42659,26.957067,26.4,42.547164
116.25,30.90288,30.931814,30.839934,31.004371,30.868912,30.777828,31.01984,30.609634,30.674328,27.179389,27.10129,26.910507,26.988774,27.458777,26.959144,26.4,42.317884
116.5,30.921593,30.944283,30.85973,30.899472,30.884488,30.758083,31.014644,30.641868,30.663939,27.247943,27.156352,26.931309,26.996042,27.499271,26.941491,26.4,42.203244
116.75,30.921593,30.957791,30.86494,30.962827,30.877219,30.77471,31.029193,30.608595,30.663939,27.251059,27.18648,26.947951,26.989813,27.452547,26.98095,26.4,42.776444
117,30.910158,30.941165,30.845144,30.941016,30.849182,30.761201,30.995938,30.608595,30.663939,27.253137,27.145963,26.917788,26.965932,27.477467,26.959144,26.4,42.547164
117.25,30.918474,30.957791,30.849311,30.912974,30.853336,30.746652,31.00633,30.597157,30.657705,27.216782,27.127262,26.864743,26.941012,27.424513,26.91657,26.5,42.90828
117.5,30.90496,30.941165,30.847228,30.926476,30.853336,30.739378,30.995938,30.591958,30.651472,27.20224,27.105446,26.862663,26.926476,27.449433,26.899955,26.4,43.464284
117.75,30.915356,30.939087,30.840976,30.929592,30.866835,30.74977,30.984507,30.583639,30.646277,27.191853,27.097134,26.840821,26.885983,27.424513,26.886456,26.5,43.2522
118,30.910158,30.939087,30.830557,30.91609,30.828414,30.739378,30.973076,30.570122,30.637966,27.218859,27.085706,26.821059,26.891174,27.391288,26.886456,26.4,42.661804
