Time,101 (C),102 (C),103 (C),104 (C),105 (C),106 (C),107 (C),108 (C),109 (C),110 (C),111 (C),112 (C),113 (C),114 (C),115 (C),Temp,%RH
79.25,31.548472,31.609307,31.667203,31.834212,31.79205,31.800401,31.693242,31.911464,31.779717,31.725779,31.665178,31.774015,31.774299,31.729305,31.650635,31.1,60.797852
79.5,31.548472,31.595798,31.703669,31.867448,31.739091,31.795205,31.688046,31.903146,31.790106,31.714353,31.659983,31.752173,31.752495,31.712692,31.639213,31.1,60.551376
79.75,31.537036,31.614502,31.689083,31.797861,31.730784,31.800401,31.704673,31.903146,31.773484,31.697734,31.670372,31.745932,31.75561,31.731382,31.636098,31.2,61.812416
80,31.545353,31.622815,31.712005,31.787475,31.755706,31.795205,31.698438,31.913544,31.784912,31.761095,31.706734,31.745932,31.763916,31.776029,31.652712,31.2,60.895296
80.25,31.551591,31.549039,31.703669,31.789553,31.737014,31.798322,31.688046,31.921862,31.7766,31.835881,31.750367,31.812499,31.810639,31.772914,31.691133,31.2,61.124576
80.5,31.548472,31.614502,31.695334,31.814479,31.747398,31.806636,31.684928,31.905225,31.771406,31.799526,31.755562,31.807298,31.777414,31.779144,31.677634,31.1,62.500256
80.75,31.548472,31.607229,31.700544,31.779167,31.753629,31.817028,31.688046,31.908345,31.779717,31.822378,31.728551,31.798977,31.782605,31.764607,31.694248,31.1,61.812416
81,31.545353,31.604111,31.686999,31.779167,31.737014,31.808714,31.711947,31.921862,31.773484,31.752785,31.74829,31.770895,31.78572,31.742803,31.650635,31.1,61.009936
81.25,31.540155,31.604111,31.689083,31.80617,31.730784,31.795205,31.706751,31.908345,31.7766,31.757978,31.692189,31.762574,31.765993,31.72619,31.64752,31.1,60.895296
81.5,31.531838,31.61762,31.703669,31.795784,31.730784,31.790009,31.68181,31.919782,31.7766,31.757978,31.715045,31.752173,31.772222,31.759416,31.672442,31.1,61.239216
81.75,31.531838,31.600994,31.700544,31.797861,31.758821,31.778578,31.688046,31.900026,31.7766,31.747591,31.683878,31.767774,31.760801,31.737612,31.682826,31.1,61.009936
82,31.55367,31.600994,31.686999,31.781244,31.730784,31.776499,31.693242,31.894827,31.771406,31.730972,31.659983,31.743852,31.75561,31.747995,31.614291,31.1,60.895296
82.25,31.545353,31.604111,31.680748,31.795784,31.753629,31.781695,31.690124,31.896907,31.754784,31.744475,31.675567,31.749052,31.75561,31.729305,31.64752,31.1,61.239216
82.5,31.559908,31.609307,31.686999,31.812402,31.742206,31.798322,31.728574,31.88027,31.768289,31.711237,31.670372,31.72721,31.747303,31.698156,31.609099,31.1,61.829612
82.75,31.551591,31.613463,31.674496,31.807209,31.742206,31.806636,31.693242,31.895867,31.758939,31.696695,31.630894,31.712649,31.732767,31.713731,31.617406,31.1,61.829612
83,31.592135,31.664379,31.741178,31.823826,31.81801,31.817028,31.70779,31.927061,31.789067,31.697734,31.6631,31.710569,31.727575,31.698156,31.610138,31.1,61.714972
83.25,31.638917,31.690357,31.767225,31.853946,31.846046,31.828459,31.725457,31.937459,31.795301,31.760056,31.682839,31.766734,31.758724,31.700233,31.657904,31.1,61.239216
83.5,31.679462,31.713217,31.778686,31.883027,31.800357,31.858596,31.750398,31.940578,31.806729,31.787062,31.729589,31.762574,31.77949,31.729305,31.659981,31.1,60.895296
83.75,31.65763,31.724647,31.792231,31.83629,31.811779,31.835734,31.725457,31.927061,31.823351,31.759017,31.716084,31.751133,31.774299,31.737612,31.656866,31.1,61.009936
84,31.68258,31.696591,31.78077,31.891335,31.811779,31.838851,31.73377,31.948897,31.795301,31.715392,31.668294,31.715769,31.727575,31.676352,31.656866,31.1,62.058892
84.25,31.662828,31.718412,31.770351,31.88822,31.808664,31.858596,31.758711,31.943698,31.793223,31.693579,31.632972,31.704328,31.719269,31.698156,31.596638,31.1,62.288172
84.5,31.669066,31.763094,31.78077,31.863293,31.806587,31.858596,31.755594,31.940578,31.811923,31.75694,31.676606,31.72721,31.747303,31.776029,31.635059,31.2,61.944252
84.75,31.687778,31.713217,31.783896,31.874718,31.786858,31.858596,31.723378,31.93018,31.801534,31.775636,31.726473,31.762574,31.716154,31.720999,31.640251,31.1,62.058892
85,31.613967,31.704904,31.762016,31.863293,31.811779,31.852361,31.728574,31.938499,31.798417,31.792256,31.729589,31.762574,31.765993,31.734497,31.656866,31.1,61.468496
85.25,31.654511,31.701787,31.772435,31.874718,31.808664,31.852361,31.740006,31.927061,31.801534,31.765249,31.696345,31.762574,31.747303,31.723075,31.643366,31.2,60.666016
85.5,31.679462,31.716334,31.778686,31.883027,31.800357,31.835734,31.73377,31.948897,31.795301,31.767327,31.646477,31.745932,31.744188,31.72619,31.637136,31.1,60.895296
85.75,31.677382,31.710099,31.775561,31.866409,31.806587,31.835734,31.742084,31.943698,31.806729,31.790178,31.712967,31.784416,31.738997,31.712692,31.648558,31.2,61.239216
86,31.687778,31.716334,31.78077,31.885104,31.789973,31.82742,31.742084,31.943698,31.786989,31.732011,31.704656,31.754253,31.747303,31.734497,31.643366,31.2,62.270976
86.25,31.662828,31.724647,31.772435,31.863293,31.800357,31.844047,31.745202,31.927061,31.756861,31.723701,31.682839,31.737611,31.732767,31.723075,31.637136,31.2,62.402812
86.5,31.652432,31.713217,31.770351,31.860177,31.800357,31.830538,31.731692,31.946817,31.803612,31.795372,31.732706,31.754253,31.769107,31.729305,31.635059,31.1,61.371052
86.75,31.669066,31.724647,31.78077,31.879911,31.789973,31.855478,31.740006,31.908345,31.756861,31.790178,31.724395,31.751133,31.77949,31.734497,31.651674,31.1,61.141772
87,31.65763,31.72153,31.778686,31.874718,31.814894,31.844047,31.742084,31.946817,31.790106,31.787062,31.724395,31.757373,31.769107,31.759416,31.635059,31.1,61.009936
87.25,31.671145,31.693474,31.767225,31.868486,31.79205,31.835734,31.73377,31.938499,31.795301,31.750708,31.688033,31.745932,31.762878,31.739688,31.626752,31.1,61.468496
87.5,31.660749,31.716334,31.792231,31.854984,31.806587,31.847165,31.767025,31.93018,31.781795,31.701889,31.641283,31.740732,31.710963,31.687773,31.596638,31.1,62.156336
87.75,31.669066,31.708021,31.770351,31.8581,31.731822,31.825342,31.742084,31.93018,31.786989,31.679037,31.6444,31.699128,31.719269,31.68985,31.593523,31.1,61.468496
88,31.662828,31.716334,31.762016,31.863293,31.811779,31.817028,31.761829,31.943698,31.806729,31.728895,31.6631,31.72097,31.724461,31.709577,31.610138,31.1,61.927056
88.25,31.694016,31.688278,31.772435,31.879911,31.786858,31.82742,31.750398,31.913544,31.793223,31.762133,31.671411,31.707448,31.714078,31.662854,31.662058,31.1,61.697776
88.5,31.646194,31.688278,31.708879,31.846676,31.783742,31.82742,31.755594,31.943698,31.803612,31.732011,31.679722,31.72409,31.727575,31.701271,31.557179,31.1,61.353856
88.75,31.63268,31.685161,31.750555,31.852907,31.786858,31.819106,31.740006,31.913544,31.756861,31.673844,31.638166,31.707448,31.714078,31.67116,31.610138,31.1,60.895296
89,31.649313,31.684122,31.790147,31.856023,31.767128,31.850282,31.753515,31.919782,31.803612,31.697734,31.637127,31.700168,31.640358,31.68362,31.573794,31.1,62.041696
89.25,31.616046,31.677887,31.763058,31.838367,31.785819,31.81391,31.728574,31.910424,31.772445,31.691502,31.631933,31.687687,31.702656,31.679467,31.58937,31.1,62.729536
89.5,31.649313,31.689317,31.772435,31.870563,31.801395,31.852361,31.74728,31.953056,31.792184,31.74863,31.688033,31.741772,31.728614,31.724114,31.616368,31.1,62.156336
89.75,31.731442,31.761015,31.82453,31.901721,31.825278,31.871066,31.775338,31.936419,31.821273,31.732011,31.696345,31.705368,31.725499,31.669084,31.603907,31.1,60.666016
90,31.750154,31.788032,31.845368,31.957806,31.84397,31.899125,31.777417,31.963454,31.828545,31.708121,31.636088,31.72097,31.727575,31.672199,31.603907,31.1,60.322096
90.25,31.731442,31.770367,31.837033,31.931841,31.85643,31.885615,31.793005,31.954096,31.788028,31.701889,31.656866,31.697047,31.715116,31.68985,31.58937,31.1,61.124576
90.5,31.725204,31.789071,31.820362,31.928725,31.859546,31.87938,31.784691,31.959295,31.821273,31.713314,31.668294,31.716809,31.70058,31.678428,31.591446,31.1,62.500256
90.75,31.701293,31.750624,31.799524,31.906914,31.84397,31.874184,31.790926,31.967613,31.828545,31.689424,31.648555,31.706408,31.724461,31.675314,31.607022,31.1,62.614896
91,31.739758,31.757898,31.823488,31.914185,31.835662,31.887694,31.794044,31.969693,31.844129,31.72474,31.647516,31.733451,31.738997,31.724114,31.637136,31.1,61.256412
91.25,31.701293,31.762054,31.804734,31.918339,31.835662,31.887694,31.735849,31.962414,31.830623,31.777714,31.70985,31.769854,31.74938,31.731382,31.655827,31.1,61.583136
91.5,31.706491,31.743351,31.794315,31.893413,31.847085,31.882498,31.782613,31.967613,31.83374,31.767327,31.715045,31.767774,31.754571,31.739688,31.628829,31.1,61.468496
91.75,31.696095,31.737116,31.813069,31.901721,31.819048,31.877302,31.782613,31.945777,31.822312,31.777714,31.686995,31.764654,31.768069,31.725152,31.645443,31.1,61.371052
92,31.689858,31.737116,31.82453,31.912107,31.855392,31.862753,31.782613,31.950976,31.85244,31.761095,31.703617,31.748012,31.746265,31.708539,31.631944,31.1,61.124576
92.25,31.704412,31.750624,31.81932,31.86537,31.83047,31.907438,31.794044,31.965534,31.830623,31.734088,31.690111,31.731371,31.737958,31.703348,31.617406,31.1,61.600332
92.5,31.696095,31.745429,31.86308,31.885104,31.833586,31.86587,31.807554,31.967613,31.83374,31.769404,31.686995,31.712649,31.751456,31.706463,31.637136,31.1,61.944252
92.75,31.696095,31.718412,31.791189,31.885104,31.827355,31.868988,31.790926,31.950976,31.822312,31.703966,31.654789,31.72097,31.724461,31.695041,31.620522,31.1,61.944252
93,31.696095,31.76725,31.79744,31.903799,31.825278,31.885615,31.765986,31.959295,31.820234,31.794333,31.690111,31.731371,31.74315,31.766684,31.628829,31.1,62.270976
93.25,31.696095,31.743351,31.832865,31.885104,31.827355,31.871066,31.79924,31.957215,31.850362,31.78083,31.711928,31.753213,31.757686,31.71996,31.64752,31.1,61.124576
93.5,31.689858,31.743351,31.799524,31.890297,31.822163,31.862753,31.772221,31.954096,31.811923,31.750708,31.695306,31.756333,31.74315,31.71996,31.617406,31.1,60.895296
93.75,31.692976,31.743351,31.794315,31.903799,31.822163,31.868988,31.788848,31.957215,31.835818,31.712276,31.656866,31.667925,31.724461,31.706463,31.61533,31.1,61.812416
94,31.712729,31.745429,31.804734,31.89549,31.838778,31.871066,31.797162,31.954096,31.820234,31.689424,31.574793,31.698088,31.707848,31.681543,31.584178,31.1,62.041696
94.25,31.70961,31.750624,31.794315,31.91003,31.833586,31.868988,31.774299,31.957215,31.825429,31.720585,31.665178,31.72305,31.734844,31.703348,31.598715,31.1,62.500256
94.5,31.712729,31.758937,31.789105,31.893413,31.813856,31.887694,31.813789,31.965534,31.814001,31.752785,31.6818,31.729291,31.746265,31.700233,31.637136,31.1,61.583136
94.75,31.698174,31.770367,31.80265,31.906914,31.835662,31.86587,31.78573,31.942658,31.875296,31.725779,31.648555,31.72097,31.724461,31.673237,31.592485,31.1,61.124576
95,31.712729,31.750624,31.79744,31.893413,31.840854,31.882498,31.765986,31.948897,31.835818,31.687347,31.604921,31.684566,31.685005,31.656624,31.578986,31.1,61.009936
95.25,31.717927,31.748546,31.82453,31.923532,31.819048,31.87938,31.788848,31.929141,31.817118,31.714353,31.665178,31.706408,31.701618,31.681543,31.600792,31.1,61.812416
95.5,31.701293,31.753742,31.80265,31.89549,31.825278,31.862753,31.738966,31.940578,31.814001,31.714353,31.693228,31.731371,31.721346,31.691926,31.61533,31.1,62.156336
95.75,31.70961,31.758937,31.810985,31.893413,31.847085,31.874184,31.807554,31.942658,31.835818,31.737204,31.671411,31.714729,31.746265,31.678428,31.623637,31.1,60.666016
96,31.704412,31.737116,31.816195,31.89549,31.827355,31.885615,31.777417,31.950976,31.817118,31.739282,31.684917,31.734491,31.721346,31.68985,31.625714,31.1,60.780656
96.25,31.701293,31.740233,31.816195,31.903799,31.794126,31.874184,31.788848,31.926021,31.817118,31.745514,31.6818,31.72097,31.724461,31.645203,31.617406,31.1,61.927056
96.5,31.706491,31.750624,31.810985,31.893413,31.819048,31.860674,31.774299,31.945777,31.825429,31.764211,31.654789,31.706408,31.716154,31.695041,31.5956,31.1,60.551376
96.75,31.698174,31.756859,31.81932,31.912107,31.835662,31.854439,31.774299,31.937459,31.825429,31.730972,31.640244,31.706408,31.701618,31.670122,31.65375,31.2,61.239216
97,31.687778,31.76725,31.741178,31.91003,31.819048,31.871066,31.782613,31.948897,31.825429,31.745514,31.678683,31.709529,31.713039,31.691926,31.634021,31.2,62.614896
97.25,31.698174,31.728803,31.804734,31.89549,31.825278,31.849243,31.788848,31.929141,31.820234,31.77252,31.720239,31.739692,31.732767,31.731382,31.61533,31.1,61.697776
97.5,31.698174,31.775563,31.807859,31.901721,31.822163,31.862753,31.772221,31.923942,31.803612,31.802643,31.723356,31.729291,31.762878,31.723075,31.620522,31.1,61.697776
97.75,31.706491,31.740233,31.799524,31.876795,31.835662,31.837812,31.769103,31.918743,31.814001,31.737204,31.673489,31.731371,31.701618,31.670122,31.607022,31.1,61.697776
98,31.687778,31.743351,31.80265,31.906914,31.83047,31.849243,31.76079,31.93434,31.792184,31.717469,31.6818,31.689767,31.716154,31.661816,31.600792,31.1,61.124576
98.25,31.692976,31.740233,31.80265,31.885104,31.816971,31.849243,31.769103,31.93226,31.814001,31.689424,31.693228,31.679366,31.707848,31.670122,31.587293,31.1,61.124576
98.5,31.696095,31.737116,31.813069,31.878872,31.819048,31.854439,31.78573,31.918743,31.817118,31.712276,31.656866,31.696007,31.699541,31.675314,31.582101,31.1,60.551376
98.75,31.679462,31.743351,31.810985,31.887181,31.810741,31.849243,31.79924,31.926021,31.808806,31.712276,31.673489,31.709529,31.691235,31.653509,31.57587,31.1,61.468496
99,31.687778,31.743351,31.80265,31.887181,31.833586,31.86587,31.772221,31.920822,31.814001,31.752785,31.673489,31.709529,31.724461,31.661816,31.590408,31.1,62.844176
99.25,31.687778,31.728803,31.799524,31.876795,31.84397,31.857557,31.763907,31.923942,31.783873,31.734088,31.671411,31.704328,31.671507,31.673237,31.573794,31.1,61.697776
99.5,31.70961,31.728803,31.794315,31.878872,31.810741,31.860674,31.777417,31.885469,31.795301,31.703966,31.651672,31.673125,31.682929,31.658701,31.570678,31.1,61.124576
99.75,31.689858,31.750624,31.80265,31.885104,31.819048,31.86587,31.717143,31.918743,31.786989,31.703966,31.623622,31.684566,31.679814,31.645203,31.565486,31.1,60.436736
100,31.706491,31.737116,31.810985,31.876795,31.805549,31.854439,31.78573,31.915623,31.80569,31.675921,31.601805,31.667925,31.658009,31.661816,31.567563,31.1,61.353856
100.25,31.68466,31.735038,31.804734,31.885104,31.805549,31.885615,31.772221,31.902106,31.808806,31.697734,31.640244,31.679366,31.674622,31.648318,31.570678,31.1,62.500256
100.5,31.698174,31.745429,31.782854,31.876795,31.760898,31.849243,31.780534,31.93434,31.783873,31.728895,31.646477,31.684566,31.693312,31.653509,31.559256,31.1,61.812416
100.75,31.701293,31.728803,31.79744,31.893413,31.825278,31.829498,31.774299,31.93226,31.808806,31.712276,31.643361,31.689767,31.671507,31.673237,31.570678,31.1,60.322096
101,31.68466,31.740233,31.80265,31.876795,31.822163,31.860674,31.763907,31.926021,31.800495,31.675921,31.629855,31.689767,31.652818,31.648318,31.567563,31.1,61.468496
101.25,31.679462,31.762054,31.760974,31.903799,31.808664,31.849243,31.763907,31.937459,31.780756,31.689424,31.629855,31.659604,31.679814,31.623399,31.487606,31.1,62.270976
101.5,31.698174,31.745429,31.799524,31.887181,31.813856,31.849243,31.774299,31.93226,31.808806,31.650992,31.598688,31.640882,31.663201,31.590173,31.53745,31.1,61.812416
101.75,31.679462,31.748546,31.799524,31.885104,31.83047,31.857557,31.780534,31.918743,31.820234,31.70085,31.63505,31.654403,31.668392,31.640011,31.540565,31.1,62.041696
102,31.687778,31.728803,31.80265,31.876795,31.819048,31.835734,31.777417,31.926021,31.792184,31.703966,31.629855,31.679366,31.685005,31.643126,31.573794,31.1,61.927056
102.25,31.676343,31.737116,31.799524,31.898606,31.810741,31.837812,31.769103,31.910424,31.800495,31.657225,31.613233,31.612799,31.654894,31.63482,31.54368,31.1,61.583136
102.5,31.681541,31.743351,31.791189,31.876795,31.827355,31.802479,31.774299,31.920822,31.808806,31.657225,31.579988,31.640882,31.654894,31.626513,31.52395,31.1,61.124576
102.75,31.703372,31.74439,31.817237,31.891335,31.827355,31.862753,31.772221,31.897947,31.803612,31.64476,31.589338,31.658564,31.640358,31.605747,31.520835,31.1,61.468496
103,31.726244,31.74439,31.817237,31.914185,31.82424,31.849243,31.755594,31.906265,31.810884,31.600096,31.554015,31.650243,31.637243,31.614054,31.518758,31.1,62.041696
103.25,31.723125,31.774524,31.812027,31.90276,31.819048,31.852361,31.777417,31.914583,31.792184,31.660341,31.602844,31.652323,31.640358,31.602633,31.518758,31.1,62.402812
103.5,31.681541,31.750624,31.78077,31.887181,31.802434,31.835734,31.763907,31.895867,31.872179,31.650992,31.56856,31.646083,31.611286,31.609901,31.540565,31.1,61.027132
103.75,31.731442,31.746468,31.825572,31.890297,31.836701,31.86587,31.75975,31.98633,31.788028,31.643721,31.573754,31.634641,31.605056,31.594326,31.516682,31.1,60.436736
104,31.758471,31.797384,31.842242,31.9173,31.836701,31.86587,31.798201,31.917703,31.818156,31.680076,31.585182,31.644002,31.670469,31.636896,31.544718,31.1,61.583136
104.25,31.728323,31.771406,31.815153,31.898606,31.823202,31.867949,31.751437,31.905225,31.799456,31.671766,31.59661,31.646083,31.65178,31.624437,31.541603,31.1,61.583136
104.5,31.748075,31.763094,31.828697,31.868486,31.831509,31.899125,31.793005,31.905225,31.799456,31.625025,31.563365,31.629441,31.63309,31.582905,31.524989,31.1,61.697776
104.75,31.720006,31.766211,31.828697,31.886142,31.819048,31.854439,31.782613,31.916663,31.792184,31.611522,31.562327,31.605519,31.625822,31.564215,31.495914,31.1,62.041696
105,31.717927,31.788032,31.817237,31.898606,31.823202,31.854439,31.77326,31.903146,31.81504,31.674882,31.63505,31.646083,31.65178,31.619245,31.524989,31.1,62.041696
105.25,31.802134,31.821283,31.86829,31.881988,31.854354,31.882498,31.796122,31.928101,31.823351,31.687347,31.637127,31.655443,31.687082,31.62236,31.542642,31.1,61.583136
105.5,31.778224,31.794267,31.847452,31.920416,31.845008,31.874184,31.781574,31.93434,31.79634,31.666573,31.601805,31.647123,31.637243,31.611977,31.546795,31.1,61.124576
105.75,31.791738,31.83687,31.873499,31.945343,31.857469,31.89289,31.810671,31.919782,31.81504,31.667612,31.612194,31.625281,31.63932,31.599518,31.504221,31.1,60.551376
106,31.750154,31.764133,31.854745,31.921455,31.845008,31.854439,31.78677,31.93434,31.802573,31.634373,31.556093,31.599278,31.699541,31.587058,31.478261,31.1,61.468496
106.25,31.768867,31.804658,31.865164,31.933918,31.854354,31.876262,31.804436,31.921862,31.806729,31.697734,31.628816,31.658564,31.680852,31.607824,31.515643,31.1,61.812416
106.5,31.862431,31.869082,31.900589,31.973385,31.891736,31.887694,31.832494,31.947857,31.834779,31.697734,31.624661,31.650243,31.655933,31.618207,31.528104,31.1,61.697776
106.75,31.823966,31.810892,31.911008,31.955729,31.883429,31.91783,31.829377,31.945777,31.829584,31.707082,31.651672,31.683526,31.653856,31.631705,31.536411,31.1,61.468496
107,31.810451,31.828557,31.877667,31.941188,31.849162,31.898086,31.807554,31.924981,31.810884,31.67696,31.624661,31.662724,31.641397,31.594326,31.515643,31.1,61.124576
107.25,31.723125,31.761015,31.812027,31.894451,31.813856,31.854439,31.790926,31.894827,31.808806,31.628141,31.575832,31.608639,31.625822,31.564215,31.515643,31.1,60.780656
107.5,31.73664,31.761015,31.820362,31.90276,31.822163,31.849243,31.774299,31.900026,31.753745,31.633334,31.547782,31.62008,31.617516,31.525798,31.479299,31.1,62.041696
107.75,31.706491,31.750624,31.807859,31.887181,31.819048,31.82742,31.788848,31.887549,31.808806,31.687347,31.593494,31.62424,31.624784,31.603671,31.515643,31.1,62.614896
108,31.712729,31.765172,31.810985,31.848753,31.802434,31.84093,31.772221,31.898986,31.786989,31.667612,31.613233,31.629441,31.629975,31.601594,31.535373,31.1,61.468496
108.25,31.717927,31.765172,31.827656,31.885104,31.819048,31.86587,31.78573,31.849076,31.783873,31.706043,31.629855,31.662724,31.644511,31.626513,31.53745,31.1,61.009936
108.5,31.706491,31.770367,31.82453,31.898606,31.813856,31.835734,31.769103,31.910424,31.775562,31.675921,31.59661,31.659604,31.649703,31.603671,31.518758,31.1,61.239216
108.75,31.728323,31.765172,31.813069,31.881988,31.825278,31.797283,31.790926,31.868832,31.789067,31.654108,31.56856,31.62424,31.624784,31.563177,31.493837,31.1,61.124576
109,31.726244,31.773485,31.821404,31.887181,31.827355,31.82742,31.810671,31.887549,31.814001,31.654108,31.56856,31.62112,31.608171,31.593288,31.510451,31.1,61.583136
109.25,31.731442,31.770367,31.813069,31.89549,31.785819,31.829498,31.782613,31.893787,31.800495,31.640605,31.590377,31.62112,31.616477,31.595364,31.499029,31.1,61.697776
109.5,31.70961,31.762054,31.82453,31.903799,31.816971,31.857557,31.790926,31.912504,31.786989,31.642683,31.571677,31.62424,31.608171,31.578752,31.495914,31.1,61.124576
109.75,31.73456,31.783876,31.81932,31.890297,31.825278,31.852361,31.782613,31.929141,31.783873,31.69254,31.604921,31.648163,31.63309,31.590173,31.520835,31.1,61.697776
110,31.731442,31.77868,31.8412,31.893413,31.827355,31.852361,31.802358,31.902106,31.811923,31.689424,31.588299,31.640882,31.624784,31.578752,31.52395,31.1,62.270976
110.25,31.739758,31.800501,31.816195,31.903799,31.833586,31.86587,31.772221,31.907305,31.792184,31.679037,31.63505,31.651283,31.658009,31.581867,31.540565,31.1,60.895296
110.5,31.756392,31.770367,31.821404,31.893413,31.833586,31.871066,31.788848,31.907305,31.797378,31.695656,31.629855,31.667925,31.668392,31.598479,31.518758,31.1,61.009936
110.75,31.748075,31.786993,31.8412,31.890297,31.83047,31.84093,31.788848,31.918743,31.808806,31.717469,31.618427,31.654403,31.654894,31.626513,31.565486,31.1,62.156336
111,31.748075,31.783876,31.86308,31.89549,31.84397,31.852361,31.79924,31.915623,31.792184,31.720585,31.61531,31.640882,31.666316,31.601594,31.515643,31.1,62.270976
111.25,31.759511,31.79011,31.82453,31.918339,31.827355,31.862753,31.794044,31.895867,31.822312,31.714353,31.646477,31.634641,31.658009,31.595364,31.510451,31.1,61.009936
111.5,31.773026,31.792188,31.835991,31.898606,31.822163,31.857557,31.794044,31.904185,31.800495,31.687347,31.621544,31.656484,31.641397,31.618207,31.512528,31.1,61.009936
111.75,31.742877,31.803618,31.8412,31.89549,31.838778,31.874184,31.782613,31.902106,31.803612,31.70085,31.638166,31.642962,31.63309,31.598479,31.529142,31.1,60.322096
112,31.742877,31.792188,31.829739,31.918339,31.833586,31.857557,31.777417,31.890668,31.828545,31.648915,31.598688,31.626321,31.621669,31.590173,31.515643,31.1,61.583136
112.25,31.759511,31.803618,31.835991,31.923532,31.83047,31.86587,31.794044,31.885469,31.808806,31.657225,31.585182,31.629441,31.627899,31.556947,31.520835,31.1,62.156336
112.5,31.753273,31.79011,31.835991,31.918339,31.835662,31.887694,31.794044,31.857394,31.814001,31.659302,31.585182,31.629441,31.644511,31.576675,31.520835,31.1,61.927056
112.75,31.776144,31.808814,31.838075,31.926648,31.838778,31.86587,31.815867,31.907305,31.792184,31.657225,31.582066,31.612799,31.57806,31.570445,31.487606,31.1,61.812416
113,31.753273,31.803618,31.854745,31.918339,31.825278,31.877302,31.802358,31.910424,31.800495,31.662418,31.560249,31.632561,31.608171,31.570445,31.495914,31.1,60.895296
113.25,31.756392,31.770367,31.844326,31.901721,31.852277,31.904321,31.810671,31.904185,31.808806,31.667612,31.560249,31.637762,31.608171,31.570445,31.507336,31.1,60.895296
113.5,31.759511,31.775563,31.832865,31.934957,31.852277,31.862753,31.797162,31.926021,31.825429,31.725779,31.629855,31.637762,31.658009,31.598479,31.532258,31.1,61.812416
113.75,31.759511,31.820244,31.84641,31.903799,31.847085,31.877302,31.824181,31.904185,31.814001,31.720585,31.659983,31.687687,31.652818,31.598479,31.518758,31.1,62.041696
114,31.769907,31.811931,31.869332,31.89549,31.855392,31.887694,31.807554,31.920822,31.808806,31.654108,31.576871,31.646083,31.629975,31.581867,31.455416,31.1,62.729536
114.25,31.764709,31.815049,31.813069,31.915223,31.84397,31.885615,31.810671,31.895867,31.797378,31.650992,31.582066,31.629441,31.588443,31.523722,31.502144,31.1,61.697776
114.5,31.769907,31.811931,31.86308,31.912107,31.794126,31.86587,31.815867,31.920822,31.814001,31.657225,31.571677,31.618,31.599865,31.568369,31.502144,31.1,61.009936
114.75,31.759511,31.820244,31.852661,31.945343,31.84397,31.871066,31.805475,31.920822,31.811923,31.679037,31.59661,31.637762,31.599865,31.565254,31.515643,31.1,61.239216
115,31.844758,31.828557,31.816195,31.931841,31.852277,31.87938,31.810671,31.915623,31.811923,31.689424,31.631933,31.634641,31.646588,31.587058,31.520835,31.1,61.239216
115.25,31.764709,31.820244,31.882876,31.91003,31.857469,31.877302,31.830416,31.929141,31.820234,31.689424,31.598688,31.61592,31.627899,31.595364,31.510451,31.1,60.780656
115.5,31.778224,31.820244,31.869332,31.934957,31.863699,31.868988,31.827298,31.910424,31.820234,31.62918,31.558171,31.61592,31.594673,31.568369,31.470992,31.1,61.812416
115.75,31.78654,31.828557,31.86308,31.934957,31.855392,31.871066,31.805475,31.910424,31.825429,31.659302,31.576871,31.62424,31.638282,31.578752,31.499029,31.1,61.239216
116,31.78654,31.800501,31.86308,31.920416,31.857469,31.87938,31.818985,31.918743,31.828545,31.637489,31.610116,31.640882,31.629975,31.593288,31.507336,31.1,61.583136
116.25,31.792778,31.828557,31.857871,31.94015,31.852277,31.893929,31.807554,31.923942,31.855557,31.654108,31.601805,31.637762,31.629975,31.57356,31.499029,31.1,61.927056
116.5,31.764709,31.808814,31.844326,31.926648,31.865776,31.86587,31.830416,31.923942,31.828545,31.640605,31.560249,31.582636,31.608171,31.570445,31.495914,31.1,61.583136
116.75,31.781342,31.823361,31.871415,31.943265,31.847085,31.868988,31.824181,31.849076,31.814001,31.654108,31.585182,31.618,31.591558,31.581867,31.487606,31.1,61.697776
117,31.792778,31.823361,31.866206,31.91003,31.857469,31.890811,31.835612,31.920822,31.814001,31.679037,31.604921,31.618,31.629975,31.601594,31.512528,31.1,61.583136
117.25,31.78654,31.828557,31.871415,31.918339,31.863699,31.890811,31.742084,31.918743,31.803612,31.667612,31.610116,31.634641,31.624784,31.584981,31.515643,31.1,61.697776
117.5,31.778224,31.831674,31.852661,31.903799,31.874083,31.887694,31.807554,31.920822,31.828545,31.670728,31.585182,31.632561,31.636205,31.595364,31.52395,31.1,62.270976
117.75,31.773026,31.817127,31.854745,31.928725,31.865776,31.887694,31.818985,31.915623,31.814001,31.687347,31.621544,31.642962,31.638282,31.576675,31.527066,31.1,61.353856
118,31.792778,31.817127,31.871415,31.945343,31.885506,31.899125,31.805475,31.926021,31.811923,31.697734,31.610116,31.651283,31.636205,31.601594,31.495914,31.1,61.468496
118.25,31.789659,31.838948,31.860996,31.931841,31.852277,31.885615,31.813789,31.923942,31.808806,31.722663,31.638166,31.671045,31.641397,31.618207,31.527066,31.1,61.927056
118.5,31.776144,31.82544,31.857871,31.926648,31.857469,31.87938,31.835612,31.910424,31.797378,31.764211,31.648555,31.664804,31.666316,31.609901,31.512528,31.1,61.697776
118.75,31.789659,31.808814,31.888086,31.943265,31.868891,31.87938,31.813789,31.904185,31.795301,31.681115,31.590377,31.632561,31.636205,31.643126,31.518758,31.1,61.353856
